UNIT NAME,"INTERCONNECTION REQUEST
 NUMBER (INR)",UNIT CODE,TECHNOLOGY,FUEL,CDR STATUS,CDR RESOURCE ATTRIBUTE ,COUNTY,ZONE,"IN-SERVICE
DATE","INSTALLED CAPACITY
(MW)"
ERATH COUNTY SOLAR,23INR0202,,PV,SOLAR-O,PLAN,CONV,ERATH,NORTH,8/27/2026, 207.4 
FAGUS SOLAR PARK 1 SLF,20INR0091,,PV,SOLAR-W,PLAN,CONV,CHILDRESS,PANHANDLE,5/15/2025, 166.4 
FEWELL SOLAR,23INR0367,,PV,SOLAR-O,PLAN,CONV,LIMESTONE,NORTH,3/15/2027, 203.5 
GAIA SOLAR,24INR0141,,PV,SOLAR-O,PLAN,CONV,NAVARRO,NORTH,7/31/2025, 152.6 
GARCITAS CREEK SOLAR,23INR0223,,PV,SOLAR-O,PLAN,CONV,JACKSON,SOUTH,12/30/2026, 201.9 
GLASGOW SOLAR,24INR0206,,PV,SOLAR-O,PLAN,CONV,NAVARRO,NORTH,3/16/2027, 203.5 
GP SOLAR,23INR0045,,PV,SOLAR-O,PLAN,CONV,VAN ZANDT,NORTH,5/15/2025, 122.0 
GRANSOLAR TEXAS ONE,22INR0511,,PV,SOLAR-O,PLAN,CONV,MILAM,SOUTH,3/17/2025, 50.8 
GREYHOUND SOLAR,21INR0268,,PV,SOLAR-FW,PLAN,CONV,ECTOR,WEST,3/31/2026, 587.8 
GRIMES COUNTY SOLAR,23INR0160,,PV,SOLAR-O,PLAN,CONV,GRIMES,NORTH,6/15/2025, 211.3 
HANSON SOLAR,23INR0086,,PV,SOLAR-W,PLAN,CONV,COLEMAN,WEST,4/17/2027, 400.6 
HICKERSON SOLAR,21INR0359,,PV,SOLAR-O,PLAN,CONV,BOSQUE,NORTH,3/1/2026, 316.3 
HIGH CHAP SOLAR,25INR0068,,PV,SOLAR-O,PLAN,CONV,BRAZORIA,COASTAL,8/4/2027, 152.3 
HIGH NOON SOLAR,24INR0124,,PV,SOLAR-O,PLAN,CONV,HILL,NORTH,12/1/2027, 182.0 
HOLLOW BRANCH CREEK SOLAR,24INR0422,,PV,SOLAR-O,PLAN,CONV,LEON,NORTH,12/31/2027, 460.0 
HONEYCOMB SOLAR,22INR0559,,PV,SOLAR-O,PLAN,CONV,BEE,SOUTH,12/1/2025, 61.1 
HORNET SOLAR,23INR0021,,PV,SOLAR-W,PLAN,CONV,SWISHER,PANHANDLE,4/30/2025, 602.4 
HORNET SOLAR II SLF,25INR0282,,PV,SOLAR-W,PLAN,CONV,CASTRO,PANHANDLE,6/1/2026, 208.9 
HOYTE SOLAR,23INR0235,,PV,SOLAR-O,PLAN,CONV,MILAM,SOUTH,3/31/2026, 206.8 
INDIGO SOLAR,21INR0031,,PV,SOLAR-W,PLAN,CONV,FISHER,WEST,8/17/2026, 150.0 
INERTIA SOLAR,22INR0374,,PV,SOLAR-W,PLAN,CONV,HASKELL,WEST,7/1/2027, 202.4 
ISAAC SOLAR,25INR0232,,PV,SOLAR-O,PLAN,CONV,MATAGORDA,COASTAL,3/31/2026, 51.6 
JUNGMANN SOLAR,22INR0356,,PV,SOLAR-O,PLAN,CONV,MILAM,SOUTH,3/17/2025, 40.2 
LANGER SOLAR,23INR0030,,PV,SOLAR-O,PLAN,CONV,BOSQUE,NORTH,3/1/2027, 249.8 
LAVACA BAY SOLAR,23INR0084,,PV,SOLAR-O,PLAN,CONV,MATAGORDA,COASTAL,12/4/2024, 243.5 
LEIGHTON SOLAR SLF,24INR0298,,PV,SOLAR-O,PLAN,CONV,LIMESTONE,NORTH,10/17/2026, 183.0 
LEON SOLAR PARK,26INR0023,,PV,SOLAR-O,PLAN,CONV,LEON,NORTH,7/1/2026, 212.6 
LIMEWOOD SOLAR,23INR0249,,PV,SOLAR-O,PLAN,CONV,BELL,NORTH,12/31/2025, 204.6 
LONG POINT SOLAR,19INR0042,,PV,SOLAR-O,PLAN,CONV,BRAZORIA,COASTAL,12/31/2025, 120.0 
LUNIS CREEK SOLAR SLF,21INR0344,,PV,SOLAR-O,PLAN,CONV,JACKSON,SOUTH,12/31/2026, 617.1 
MALDIVES SOLAR (ALTERNATE POI),25INR0400,,PV,SOLAR-W,PLAN,CONV,SCURRY,WEST,7/1/2027, 210.0 
MALEZA SOLAR,21INR0220,,PV,SOLAR-O,PLAN,CONV,WHARTON,SOUTH,11/1/2025, 254.9 
MATAGORDA SOLAR,22INR0342,,PV,SOLAR-O,PLAN,CONV,MATAGORDA,COASTAL,12/27/2025, 101.0 
MIDPOINT SOLAR,24INR0139,,PV,SOLAR-O,PLAN,CONV,HILL,NORTH,8/30/2025, 98.3 
MOCCASIN SOLAR,26INR0269,,PV,SOLAR-W,PLAN,CONV,STONEWALL,WEST,7/6/2027, 806.8 
MRG GOODY SOLAR,23INR0225,,PV,SOLAR-O,PLAN,CONV,LAMAR,NORTH,7/7/2025, 171.7 
NABATOTO SOLAR NORTH,21INR0428,,PV,SOLAR-O,PLAN,CONV,LEON,NORTH,5/10/2027, 451.4 
NAZARETH SOLAR,16INR0049,,PV,SOLAR-W,PLAN,CONV,CASTRO,PANHANDLE,12/31/2025, 204.0 
NIGHTFALL SOLAR SLF,21INR0334,,PV,SOLAR-O,PLAN,CONV,UVALDE,SOUTH,6/30/2026, 181.2 
NORIA SOLAR DCC,23INR0061,,PV,SOLAR-O,PLAN,CONV,NUECES,COASTAL,9/1/2025, 145.0 
NORTON SOLAR,19INR0035,,PV,SOLAR-W,PLAN,CONV,RUNNELS,WEST,10/1/2025, 125.0 
NORTHINGTON SOLAR,25INR0319,,PV,SOLAR-O,PLAN,CONV,WHARTON,SOUTH,12/1/2026, 129.8 
NEW HICKORY SOLAR,20INR0236,,PV,SOLAR-O,PLAN,CONV,JACKSON,SOUTH,7/15/2026, 209.1 
ORIANA SOLAR,24INR0093,,PV,SOLAR-O,PLAN,CONV,VICTORIA,SOUTH,4/6/2025, 181.0 
OUTPOST SOLAR,23INR0007,,PV,SOLAR-O,PLAN,CONV,WEBB,SOUTH,4/1/2025, 517.3 
PARLIAMENT SOLAR,23INR0044,,PV,SOLAR-O,PLAN,CONV,WALLER,HOUSTON,5/12/2025, 484.6 
PEREGRINE SOLAR,22INR0283,,PV,SOLAR-O,PLAN,CONV,GOLIAD,SOUTH,12/30/2024, 301.3 
PINE FOREST SOLAR,20INR0203,,PV,SOLAR-O,PLAN,CONV,HOPKINS,NORTH,12/1/2025, 301.5 
PINNINGTON SOLAR,24INR0010,,PV,SOLAR-O,PLAN,CONV,JACK,NORTH,3/30/2026, 653.7 
PITTS DUDIK II,24INR0364,,PV,SOLAR-O,PLAN,CONV,HILL,NORTH,1/29/2026, 30.2 
QUANTUM SOLAR,21INR0207,,PV,SOLAR-W,PLAN,CONV,HASKELL,WEST,3/31/2026, 374.4 
REDONDA SOLAR,23INR0162,,PV,SOLAR-O,PLAN,CONV,ZAPATA,SOUTH,12/30/2026, 253.2 
RENEGADE PROJECT (DAWN SOLAR),20INR0255,,PV,SOLAR-W,PLAN,CONV,DEAF SMITH,PANHANDLE,3/12/2026, 515.7 
ROCINANTE SOLAR,23INR0231,,PV,SOLAR-O,PLAN,CONV,GONZALES,SOUTH,5/18/2026, 95.3 
RODEO SOLAR,19INR0103,,PV,SOLAR-FW,PLAN,CONV,ANDREWS,WEST,5/1/2026, 200.0 
SANPAT SOLAR,25INR0052,,PV,SOLAR-O,PLAN,CONV,SAN PATRICIO,COASTAL,7/31/2027, 256.2 
SANPAT SOLAR II,25INR0081,,PV,SOLAR-O,PLAN,CONV,SAN PATRICIO,COASTAL,12/31/2026, 308.9 
SHAULA I SOLAR,22INR0251,,PV,SOLAR-O,PLAN,CONV,DEWITT,SOUTH,3/31/2026, 205.2 
SHAULA II SOLAR,22INR0267,,PV,SOLAR-O,PLAN,CONV,DEWITT,SOUTH,5/30/2026, 205.2 
SHORT CREEK SOLAR,24INR0201,,PV,SOLAR-W,PLAN,CONV,WICHITA,WEST,3/2/2029, 625.0 
SIGNAL SOLAR,20INR0208,,PV,SOLAR-O,PLAN,CONV,HUNT,NORTH,2/24/2025, 51.8 
SOLACE SOLAR,23INR0031,,PV,SOLAR-W,PLAN,CONV,HASKELL,WEST,3/31/2026, 374.4 
SP JAGUAR SOLAR,24INR0038,,PV,SOLAR-O,PLAN,CONV,MCLENNAN,NORTH,6/1/2026, 300.0 
SPACE CITY SOLAR,21INR0341,,PV,SOLAR-O,PLAN,CONV,WHARTON,SOUTH,6/1/2026, 609.7 
STARLING SOLAR,23INR0035,,PV,SOLAR-O,PLAN,CONV,GONZALES,SOUTH,5/15/2027, 123.0 
STILLHOUSE SOLAR,24INR0166,,PV,SOLAR-O,PLAN,CONV,BELL,NORTH,6/1/2025, 212.6 
STONERIDGE SOLAR,24INR0031,,PV,SOLAR-O,PLAN,CONV,MILAM,SOUTH,4/30/2025, 201.6 
SUN CACTUS SOLAR,25INR0109,,PV,SOLAR-O,PLAN,CONV,DUVAL,SOUTH,8/31/2026, 120.6 
SWIFT AIR SOLAR,24INR0421,,PV,SOLAR-FW,PLAN,CONV,ECTOR,WEST,3/31/2025, 146.5 
SYPERT BRANCH SOLAR PROJECT,24INR0070,,PV,SOLAR-O,PLAN,CONV,MILAM,SOUTH,7/1/2025, 261.1 
ORANGE GROVE SOLAR,21INR0393,,PV,SOLAR-O,PLAN,CONV,JIM WELLS,SOUTH,4/30/2025, 130.6 
TANGLEWOOD SOLAR,23INR0054,,PV,SOLAR-O,PLAN,CONV,BRAZORIA,COASTAL,9/8/2025, 251.0 
THREE W SOLAR,25INR0055,,PV,SOLAR-O,PLAN,CONV,HILL,NORTH,6/1/2026, 110.9 
TOKIO SOLAR,23INR0349,,PV,SOLAR-O,PLAN,CONV,MCLENNAN,NORTH,8/25/2027, 170.4 
TROJAN SOLAR,23INR0296,,PV,SOLAR-O,PLAN,CONV,COOKE,NORTH,2/28/2026, 150.6 
TYSON NICK SOLAR,20INR0222,,PV,SOLAR-O,PLAN,CONV,LAMAR,NORTH,8/1/2025, 90.5 
ULYSSES SOLAR,21INR0253,,PV,SOLAR-W,PLAN,CONV,COKE,WEST,2/23/2026, 150.0 
VALHALLA SOLAR,26INR0042,,PV,SOLAR-O,PLAN,CONV,BRAZORIA,COASTAL,5/31/2026, 306.8 
XE HERMES SOLAR,23INR0344,,PV,SOLAR-O,PLAN,CONV,BELL,NORTH,8/25/2025, 100.4 
XE MURAT [ADLONG] SOLAR,22INR0354,,PV,SOLAR-O,PLAN,CONV,HARRIS,HOUSTON,1/3/2025, 60.4 
YAUPON SOLAR SLF,24INR0042,,PV,SOLAR-O,PLAN,CONV,MILAM,SOUTH,6/15/2026, 204.1 
ZEISSEL SOLAR,24INR0258,,PV,SOLAR-W,PLAN,CONV,KNOX,WEST,7/1/2028, 457.5 
RIVER VALLEY STORAGE U2,,RVRVLYS_ESS2,BA,STORAGE,OPER,CONV,WILLIAMSON,SOUTH,11/1/2022, 51.5 
RODEO RANCH ENERGY STORAGE U1,,RRANCHES_UNIT1,BA,STORAGE,OPER,CONV,REEVES,WEST,11/7/2023, 150.4 
RODEO RANCH ENERGY STORAGE U2,,RRANCHES_UNIT2,BA,STORAGE,OPER,CONV,REEVES,WEST,11/7/2023, 150.4 
ROSELAND STORAGE,,ROSELAND_BESS1,BA,STORAGE,OPER,CONV,FALLS,NORTH,12/5/2022, 51.6 
SANDLAKE BESS (DGR),,SANDLAK1_BESS,BA,STORAGE,OPER,CONV-DGR,REEVES,WEST,12/6/2024, 10.0 
SARAGOSA BESS (DGR),,SGSA_BESS1,BA,STORAGE,OPER,CONV-DGR,REEVES,WEST,4/13/2022, 10.0 
SNYDER (DGR),,DPCRK_UNIT1,BA,STORAGE,OPER,CONV-DGR,SCURRY,WEST,7/13/2021, 10.0 
STAMPEDE BESS U1,,STAM_SLR_BESS1,BA,STORAGE,OPER,CONV,HOPKINS,NORTH,3/3/2023, 73.0 
ST. GALL I ENERGY STORAGE,,SGAL_BES_BESS1,BA,STORAGE,OPER,CONV,PECOS,WEST,12/28/2023, 101.5 
SWEETWATER BESS (DGR),,SWTWR_UNIT1,BA,STORAGE,OPER,CONV-DGR,NOLAN,WEST,4/1/2021, 10.0 
SWOOSE II,,SWOOSEII_BESS1,BA,STORAGE,OPER,CONV,WARD,WEST,8/1/2021, 101.5 
TIMBERWOLF BESS,,TBWF_ESS_BES1,BA,STORAGE,OPER,CONV,CRANE,WEST,9/1/2023, 150.3 
TURQUOISE STORAGEÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,,TURQBESS_BESS1,BA,STORAGE,OPER,CONV,HUNT,NORTH,2/10/2023, 196.2 
VORTEX BESS,,VORTEX_BESS1,BA,STORAGE,OPER,CONV,THROCKMORTON,WEST,4/13/2022, 121.8 
WESTOVER BESS (DGR),,WOV_BESS_UNIT1,BA,STORAGE,OPER,CONV-DGR,ECTOR,WEST,8/1/2021, 10.0 
WORSHAM BATTERY (DGR),,WORSHAM_BESS1,BA,STORAGE,OPER,CONV-DGR,REEVES,WEST,12/30/2019, 9.9 
ZIER STORAGE U1,,ZIER_SLR_BES1,BA,STORAGE,OPER,CONV,KINNEY,SOUTH,3/5/2024, 40.1 
AE-TELVIEW ESS (DGR),23INR0541,TV_BESS,BA,STORAGE,OPER-SYN,CONV-DGR,FORT BEND,HOUSTON,11/5/2024, 10.0 
BIG STAR STORAGE,21INR0469,BIG_STAR_BESS,BA,STORAGE,OPER-SYN,CONV,BASTROP,SOUTH,12/1/2024, 80.0 
BRIGHT ARROW STORAGE U1,22INR0302,BR_ARROW_BESS1,BA,STORAGE,OPER-SYN,CONV,HOPKINS,NORTH,12/31/2024, 49.3 
BRIGHT ARROW STORAGE U2,22INR0302,BR_ARROW_BESS2,BA,STORAGE,OPER-SYN,CONV,HOPKINS,NORTH,12/31/2024, 52.8 
CENTURY BESS,24INR0610,CNTRY_BESS1,BA,STORAGE,OPER-SYN,CONV-DGR,TARRANT,NORTH,12/17/2024, 9.9 
CONNOLLY STORAGE,23INR0403,CNLY_ESS_BESS_1,BA,STORAGE,OPER-SYN,CONV,WISE,NORTH,10/8/2024, 125.4 
CROCKETT BESS,25INR0642,CR_BESS1,BA,STORAGE,OPER-SYN,CONV-DGR,HARRIS,HOUSTON,12/13/2024, 9.9 
DANISH FIELDS STORAGE U1,21INR0450,DAN_BESS1,BA,STORAGE,OPER-SYN,CONV,WHARTON,SOUTH,12/31/2024, 77.8 
DANISH FIELDS STORAGE U2,21INR0450,DAN_BESS2,BA,STORAGE,OPER-SYN,CONV,WHARTON,SOUTH,12/31/2024, 75.1 
ELIZA STORAGE,22INR0260,ELZA_SLR_BES1,BA,STORAGE,OPER-SYN,CONV,KAUFMAN,NORTH,3/11/2025, 100.0 
ESTONIAN ENERGY STORAGE,22INR0336,ESTONIAN_BES1,BA,STORAGE,OPER-SYN,CONV,DELTA,NORTH,10/20/2024, 101.6 
JADE STORAGE U1,24INR0629,JADE_SLR_BESS1,BA,STORAGE,OPER-SYN,CONV,SCURRY,WEST,11/16/2024, 78.5 
JADE STORAGE U2,24INR0629,JADE_SLR_BESS2,BA,STORAGE,OPER-SYN,CONV,SCURRY,WEST,11/16/2024, 82.3 
LONGBOW BESS,25INR0328,LON_BES1,BA,STORAGE,OPER-SYN,CONV,BRAZORIA,COASTAL,11/9/2024, 180.8 
MYRTLE STORAGE U1,21INR0442,MYR_BES1,BA,STORAGE,OPER-SYN,CONV,BRAZORIA,COASTAL,12/31/2024, 76.9 
MYRTLE STORAGE U2,21INR0442,MYR_BES2,BA,STORAGE,OPER-SYN,CONV,BRAZORIA,COASTAL,12/31/2024, 74.3 
PHOTON STORAGE,23INR0460,PHO_1_BES1,BA,STORAGE,OPER-SYN,CONV,WHARTON,SOUTH,12/20/2024, 152.7 
ABILENE ELMCREEK BESS,25INR0701,,BA,STORAGE,PLAN,CONV-DGR,TAYLOR,WEST,4/21/2025, 9.9 
ABILENE INDUSTRIAL PARK BESS,25INR0702,,BA,STORAGE,PLAN,CONV-DGR,TAYLOR,WEST,4/21/2025, 9.9 
ALDRIN 138 BESS,25INR0421,,BA,STORAGE,PLAN,CONV,BRAZORIA,COASTAL,3/1/2026, 207.0 
ALDRIN 345 BESS,25INR0425,,BA,STORAGE,PLAN,CONV,BRAZORIA,COASTAL,12/1/2027, 362.0 
ANDROMEDA STORAGE SLF,24INR0630,,BA,STORAGE,PLAN,CONV,SCURRY,WEST,12/31/2024, 160.4 
ANGLETON BESS,24INR0547,,BA,STORAGE,PLAN,CONV-DGR,BRAZORIA,COASTAL,1/27/2025, 9.9 
ANOLE BESS,23INR0299,,BA,STORAGE,PLAN,CONV,DALLAS,NORTH,5/30/2025, 247.1 
ANSON BAT,22INR0457,,BA,STORAGE,PLAN,CONV,JONES,WEST,12/31/2025, 151.0 
APACHE HILL BESS,25INR0231,,BA,STORAGE,PLAN,CONV,HOOD,NORTH,11/15/2026, 201.2 
ARGENTA STORAGE,25INR0061,,BA,STORAGE,PLAN,CONV,BEE,SOUTH,7/1/2026, 192.0 
ATASCOCITA BESS,25INR0713,,BA,STORAGE,PLAN,CONV-DGR,HARRIS,HOUSTON,9/12/2025, 9.9 
BIG ELM STORAGE,23INR0469,,BA,STORAGE,PLAN,CONV,BELL,NORTH,11/10/2025, 100.8 
BIRD DOG BESS,22INR0467,,BA,STORAGE,PLAN,CONV,LIVE OAK,SOUTH,12/11/2025, 60.4 
BLACK & GOLD ENERGY STORAGE,24INR0386,,BA,STORAGE,PLAN,CONV,MENARD,WEST,6/30/2027, 254.6 
BLACK SPRINGS BESS SLF,24INR0315,,BA,STORAGE,PLAN,CONV,PALO PINTO,NORTH,10/15/2025, 120.7 
BLEVINS STORAGE,23INR0119,,BA,STORAGE,PLAN,CONV,FALLS,NORTH,7/1/2025, 181.3 
BOCANOVA BESS,25INR0467,,BA,STORAGE,PLAN,CONV,BRAZORIA,COASTAL,7/19/2025, 150.5 
BRACERO PECAN STORAGE,26INR0034,,BA,STORAGE,PLAN,CONV,REEVES,WEST,6/1/2026, 232.0 
BYPASS BATTERY STORAGE,23INR0336,,BA,STORAGE,PLAN,CONV,FORT BEND,HOUSTON,12/15/2025, 207.9 
CALLISTO II ENERGY CENTER,22INR0558,,BA,STORAGE,PLAN,CONV,HARRIS,HOUSTON,12/10/2025, 406.1 
CARTWHEEL BESS 1,23INR0494,,BA,STORAGE,PLAN,CONV,HOPKINS,NORTH,7/31/2025, 154.2 
CASTOR BESS,23INR0358,,BA,STORAGE,PLAN,CONV,BRAZORIA,COASTAL,6/1/2025, 205.4 
CITRUS CITY BESS,24INR0591,,BA,STORAGE,PLAN,CONV-DGR,HIDALGO,SOUTH,6/17/2025, 9.9 
CITRUS FLATTS BESS,24INR0294,,BA,STORAGE,PLAN,CONV,CAMERON,COASTAL,2/25/2026, 100.8 
CITY BREEZE BESS,25INR0271,,BA,STORAGE,PLAN,CONV,MATAGORDA,COASTAL,7/15/2026, 140.6 
COTULLA BESS 2,24INR0638,,BA,STORAGE,PLAN,CONV-DGR,LA SALLE,SOUTH,3/1/2025, 9.9 
CROSBY BESS,24INR0546,,BA,STORAGE,PLAN,CONV-DGR,HARRIS,HOUSTON,1/17/2025, 9.9 
CROSS TRAILS STORAGE,23INR0372,,BA,STORAGE,PLAN,CONV,SCURRY,WEST,4/25/2025, 58.3 
CROWNED HERON BESS,24INR0405,,BA,STORAGE,PLAN,CONV,FORT BEND,HOUSTON,7/31/2025, 154.2 
CROWNED HERON BESS 2,24INR0493,,BA,STORAGE,PLAN,CONV,FORT BEND,HOUSTON,7/31/2025, 154.2 
DESERT WILLOW BESS,23INR0195,,BA,STORAGE,PLAN,CONV,ELLIS,NORTH,3/19/2025, 154.4 
DESTINY STORAGE,24INR0397,,BA,STORAGE,PLAN,CONV,HARRIS,HOUSTON,1/31/2026, 205.6 
ELDORA BESS,24INR0338,,BA,STORAGE,PLAN,CONV,MATAGORDA,COASTAL,6/30/2026, 201.3 
ELIO BESS,25INR0103,,BA,STORAGE,PLAN,CONV,BRAZORIA,COASTAL,12/2/2026, 317.2 
EVELYN BATTERY ENERGY STORAGE SYSTEM,24INR0460,,BA,STORAGE,PLAN,CONV,GALVESTON,HOUSTON,5/6/2025, 221.3 
FIRST CAPITOL BESS,26INR0226,,BA,STORAGE,PLAN,CONV,BRAZORIA,COASTAL,12/31/2025, 256.2 
FORT WATT STORAGE,24INR0498,,BA,STORAGE,PLAN,CONV,TARRANT,NORTH,9/15/2026, 201.4 
GAIA STORAGE,24INR0140,,BA,STORAGE,PLAN,CONV,NAVARRO,NORTH,7/31/2025, 76.8 
GLASGOW STORAGE,24INR0207,,BA,STORAGE,PLAN,CONV,NAVARRO,NORTH,3/16/2027, 101.0 
GRIZZLY RIDGE BESS (DGR),22INR0596,,BA,STORAGE,PLAN,CONV-DGR,HAMILTON,NORTH,5/31/2023, 9.9 
GUAJILLO ENERGY STORAGE,23INR0343,,BA,STORAGE,PLAN,CONV,WEBB,SOUTH,7/30/2025, 204.8 
GUNNAR BESS,24INR0491,,BA,STORAGE,PLAN,CONV,HIDALGO,SOUTH,12/1/2025, 203.0 
HEADCAMP BESS,23INR0401,,BA,STORAGE,PLAN,CONV,PECOS,WEST,6/16/2025, 152.9 
HIDDEN LAKES BESS,23INR0617,,BA,STORAGE,PLAN,CONV-DGR,GALVESTON,HOUSTON,6/6/2025, 9.9 
HIGH NOON STORAGE,24INR0126,,BA,STORAGE,PLAN,CONV,HILL,NORTH,12/1/2027, 94.0 
HONEYCOMB STORAGE SLF,23INR0392,,BA,STORAGE,PLAN,CONV,BEE,SOUTH,12/1/2025, 61.5 
HORNET STORAGE II SLF,25INR0283,,BA,STORAGE,PLAN,CONV,CASTRO,PANHANDLE,6/1/2026, 208.0 
IRON BELT ENERGY STORAGE,25INR0208,,BA,STORAGE,PLAN,CONV,BORDEN,WEST,7/31/2026, 401.9 
LIMEWOOD STORAGE,23INR0248,,BA,STORAGE,PLAN,CONV,BELL,NORTH,12/29/2028, 50.0 
LOWER RIO BESS,22INR0468,,BA,STORAGE,PLAN,CONV,HIDALGO,SOUTH,3/31/2025, 60.4 
LUCKY BLUFF BESS SLF,24INR0295,,BA,STORAGE,PLAN,CONV,ERATH,NORTH,10/15/2025, 100.8 
MIDPOINT STORAGE,24INR0138,,BA,STORAGE,PLAN,CONV,HILL,NORTH,8/30/2025, 50.9 
MRG GOODY STORAGE,24INR0305,,BA,STORAGE,PLAN,CONV,LAMAR,NORTH,7/7/2025, 50.4 
NORIA STORAGE,23INR0062,,BA,STORAGE,PLAN,CONV,NUECES,COASTAL,9/1/2025, 75.0 
ORANGE GROVE BESS,23INR0331,,BA,STORAGE,PLAN,CONV,JIM WELLS,SOUTH,4/30/2027, 61.4 
ORIANA BESS,24INR0109,,BA,STORAGE,PLAN,CONV,VICTORIA,SOUTH,6/15/2026, 60.3 
PADUA GRID BESS,22INR0368,,BA,STORAGE,PLAN,CONV,BEXAR,SOUTH,4/23/2025, 51.1 
PALMVIEW BESS,24INR0628,,BA,STORAGE,PLAN,CONV-DGR,HIDALGO,SOUTH,3/1/2025, 9.9 
PEARSALL BESS,24INR0560,,BA,STORAGE,PLAN,CONV-DGR,FRIO,SOUTH,12/30/2024, 9.9 
PLATINUM STORAGE,22INR0554,,BA,STORAGE,PLAN,CONV,FANNIN,NORTH,3/3/2025, 309.5 
PROJECT LYNX BESS,25INR0329,,BA,STORAGE,PLAN,CONV,NUECES,COASTAL,3/14/2026, 125.4 
RADIAN STORAGE SLF,24INR0631,,BA,STORAGE,PLAN,CONV,BROWN,NORTH,12/31/2024, 160.3 
RED EGRET BESS,24INR0281,,BA,STORAGE,PLAN,CONV,GALVESTON,HOUSTON,8/1/2025, 310.6 
RIO GRANDE CITY BESS 2,24INR0592,,BA,STORAGE,PLAN,CONV-DGR,STARR,SOUTH,6/17/2025, 9.9 
ROCINANTE BESS,23INR0232,,BA,STORAGE,PLAN,CONV,GONZALES,SOUTH,5/18/2026, 33.2 
ROCKEFELLER STORAGE,22INR0239,,BA,STORAGE,PLAN,CONV,SCHLEICHER,WEST,6/1/2027, 206.8 
SCENIC WOODS BESS,25INR0712,,BA,STORAGE,PLAN,CONV-DGR,HARRIS,HOUSTON,5/15/2025, 9.9 
SE EDINBURG BESS,24INR0642,,BA,STORAGE,PLAN,CONV-DGR,HIDALGO,SOUTH,3/1/2025, 9.9 
SEVEN FLAGS BESS,23INR0351,,BA,STORAGE,PLAN,CONV,WEBB,SOUTH,12/1/2025, 102.7 
SHEPARD ENERGY STORAGE,25INR0262,,BA,STORAGE,PLAN,CONV,GALVESTON,HOUSTON,12/31/2026, 260.2 
SHERBINO II BESS SLF,26INR0296,,BA,STORAGE,PLAN,CONV,PECOS,WEST,8/6/2025, 77.4 
SOSA STORAGE,25INR0131,,BA,STORAGE,PLAN,CONV,MADISON,NORTH,3/31/2026, 157.4 
SP JAGUAR BESS,24INR0039,,BA,STORAGE,PLAN,CONV,MCLENNAN,NORTH,6/30/2025, 314.3 
SPENCER BESS,24INR0545,,BA,STORAGE,PLAN,CONV-DGR,HARRIS,HOUSTON,3/14/2025, 9.9 
ST. GALL II ENERGY STORAGE,22INR0525,,BA,STORAGE,PLAN,CONV,PECOS,WEST,6/1/2025, 100.2 
STOCKYARD GRID BATT,21INR0492,,BA,STORAGE,PLAN,CONV,TARRANT,NORTH,12/31/2026, 150.6 
STONERIDGE BESS,25INR0389,,BA,STORAGE,PLAN,CONV,MILAM,SOUTH,9/1/2025, 101.9 
TE SMITH STORAGE,22INR0555,,BA,STORAGE,PLAN,CONV,ROCKWALL,NORTH,7/15/2025, 125.4 
THIRD COAST BESS,23INR0361,,BA,STORAGE,PLAN,CONV,JACKSON,SOUTH,12/15/2025, 102.8 
TIDWELL PRAIRIE STORAGE 1,21INR0517,,BA,STORAGE,PLAN,CONV,ROBERTSON,NORTH,6/1/2025, 200.6 
TIERRA SECA BESS,23INR0364,,BA,STORAGE,PLAN,CONV,VAL VERDE,WEST,10/1/2025, 102.7 
TWO BROTHERS BATTERY ENERGY STORAGE SYSTEM,24INR0425,,BA,STORAGE,PLAN,CONV,VICTORIA,SOUTH,12/1/2026, 152.0 
TWO FORKS BESS,24INR0198,,BA,STORAGE,PLAN,CONV,COOKE,NORTH,7/1/2027, 309.7 
WALSTROM BESS,22INR0540,,BA,STORAGE,PLAN,CONV,AUSTIN,SOUTH,4/15/2025, 200.0 
WHARTON BESS (DGR),22INR0608,,BA,STORAGE,PLAN,CONV-DGR,WHARTON,SOUTH,5/31/2025, 10.0 
WIZARD BESS,25INR0300,,BA,STORAGE,PLAN,CONV,GALVESTON,HOUSTON,5/1/2025, 150.8 
XE HERMES STORAGE,24INR0365,,BA,STORAGE,PLAN,CONV,BELL,NORTH,8/25/2025, 100.4 
